Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
01-09-2021_18-59-31,BCH/USD,100,578.31,577.68,0.1089381127768836,-0.2510618872231164,0.36,False,Binance US,Kraken
01-09-2021_18-59-32,BTC/USD,100,40254.57,40248.997,0.013844390835616137,-0.33615560916438386,0.35,False,Binance US,Bittrex
01-09-2021_18-59-32,ETH/USD,100,1281.01,1280.396,0.047930929500943215,-0.30206907049905674,0.35,False,Binance US,Bittrex
01-09-2021_18-59-32,XRP/USD,100,0.32664,0.3254,0.3796228263531605,-0.3703771736468395,0.75,False,Bittrex,Coinbase Pro
01-09-2021_18-59-33,BCH/USD,100,577.92,577.55,0.06402270210409824,-0.4361472978959018,0.50017,False,Coinbase Pro,Binance US
01-09-2021_18-59-33,BTC/USD,100,40252.1,40244.73,0.018309603722527133,-0.24169239627747288,0.260002,False,Kraken,Binance US
01-09-2021_18-59-34,ETH/USD,100,1280.64,1280.05,0.046070714642690025,-0.5539292853573099,0.6,False,Binance US,Coinbase Pro
01-09-2021_18-59-34,XRP/USD,100,0.32664,0.32543,0.3704384031349464,-0.1395615968650536,0.51,False,Bittrex,Kraken
01-09-2021_18-59-35,BCH/USD,100,577.696,576.98,0.12394061928765443,-0.12622938071234557,0.25017,False,Bittrex,Binance US
01-09-2021_18-59-36,BTC/USD,100,40252.71,40242.93,0.02429650078218047,-0.47570549921781946,0.500002,False,Coinbase Pro,Binance US
01-09-2021_18-59-36,ETH/USD,100,1280.64,1280.05,0.046070714642690025,-0.5539292853573099,0.6,False,Binance US,Coinbase Pro
01-09-2021_18-59-36,XRP/USD,100,0.32664,0.32543,0.3704384031349464,-0.1395615968650536,0.51,False,Bittrex,Kraken
01-09-2021_18-59-37,BCH/USD,100,576.96,576.46,0.08666112035496394,-0.4135088796450361,0.50017,False,Coinbase Pro,Binance US
01-09-2021_18-59-38,BTC/USD,100,40256.6,40242.93,0.033957164787881376,-0.4660448352121186,0.500002,False,Coinbase Pro,Binance US
01-09-2021_18-59-38,ETH/USD,100,1280.43,1280.02,0.032020493115600374,-0.7279795068843996,0.76,False,Kraken,Coinbase Pro
01-09-2021_18-59-38,XRP/USD,100,0.326,0.32544,0.171779141104296,-0.33822085889570397,0.51,False,Bittrex,Kraken
01-09-2021_18-59-39,BCH/USD,100,577.69,576.953,0.12757707420936487,-0.6224229257906351,0.75,False,Coinbase Pro,Bittrex
01-09-2021_18-59-39,BTC/USD,100,40257.4,40236.907,0.0509049267960728,-0.6980950732039272,0.749,False,Coinbase Pro,Bittrex
01-09-2021_18-59-40,ETH/USD,100,1280.43,1280.01,0.032801480752565365,-0.7271985192474346,0.76,False,Kraken,Coinbase Pro
01-09-2021_18-59-40,XRP/USD,100,0.326,0.32568,0.09815950920245,-0.41184049079755003,0.51,False,Bittrex,Kraken
01-09-2021_18-59-40,BCH/USD,100,577.81,576.953,0.1483186514598174,-0.6016813485401826,0.75,False,Coinbase Pro,Bittrex
01-09-2021_18-59-41,BTC/USD,100,40258.85,40236.9,0.054522173385471995,-0.6954778266145281,0.75,False,Coinbase Pro,Bittrex
01-09-2021_18-59-41,ETH/USD,100,1281.05,1280.01,0.0811834042387076,-0.5188165957612924,0.6,False,Binance US,Coinbase Pro
01-09-2021_18-59-42,XRP/USD,100,0.326,0.32578,0.0674846625766865,-0.2925153374233135,0.36,False,Binance US,Kraken
01-09-2021_18-59-42,BCH/USD,100,577.81,577.17,0.11076305359893156,-0.6492369464010684,0.76,False,Coinbase Pro,Kraken
01-09-2021_18-59-43,BTC/USD,100,40258.85,40236.9,0.054522173385471995,-0.6954778266145281,0.75,False,Coinbase Pro,Bittrex
01-09-2021_18-59-43,ETH/USD,100,1281.05,1280.292,0.05917021193552462,-0.29082978806447535,0.35,False,Binance US,Bittrex
